Date,TAVG,RH,Mental_Health,Substance,Schizophrenia,Mood,Anxiety,Behavioral,Personality,Intellectual,Developmental,Emotional,loc
2016-04-22,19.0542105263158,72.2115789473684,138,85,7,30,36,0,2,1,4,4,4
2016-04-23,17.9884210526316,88.9442105263158,163,106,8,41,34,2,3,2,2,2,4
2016-04-24,16.8705263157895,72.2989473684211,156,99,6,38,35,1,2,0,2,2,4
2016-04-25,16.42,53.88,206,146,8,44,47,1,2,1,4,4,4
2016-04-26,19.7305263157895,64.6436842105263,166,105,8,41,40,0,2,2,5,5,4
2016-04-27,22.1863157894737,61.6136842105263,150,97,5,37,28,1,1,0,1,1,4
2016-04-28,22.9894736842105,67.3889473684211,160,103,5,39,43,1,3,0,3,3,4
2016-04-29,21.8205263157895,75.3094736842105,143,97,9,28,30,3,1,1,2,2,4
2016-04-30,19.3268421052632,74.4026315789474,157,110,5,40,35,2,2,1,1,1,4
2016-05-01,16.331052631579,83.7384210526316,170,104,7,40,36,0,1,1,3,3,4
2016-05-02,19.7378947368421,89.6836842105263,179,115,8,51,43,0,1,0,1,1,4
2016-05-03,22.8378947368421,76.1426315789474,147,95,8,41,28,0,2,2,2,2,4
2016-05-04,19.6084210526316,83.0815789473684,149,84,9,44,41,1,1,1,2,2,4
2016-05-05,16.8915789473684,70.8526315789474,145,86,3,36,33,1,1,1,3,3,4
2016-05-06,12.1973684210526,86.1078947368421,134,85,8,39,27,0,1,2,1,1,4
2016-05-07,13.9252631578947,79.4221052631579,126,80,6,36,27,1,3,0,1,1,4
2016-05-08,18.7310526315789,57.661052631579,154,103,10,37,33,0,0,0,2,2,4
2016-05-09,20.9836842105263,59.7605263157895,189,122,5,40,42,0,0,1,2,2,4
2016-05-10,21.2531578947368,76.3989473684211,162,101,2,36,40,0,1,3,0,0,4
2016-05-11,22.0705263157895,71.7984210526316,197,129,8,58,42,0,3,0,1,1,4
2016-05-12,22.3294736842105,79.1636842105263,177,123,5,31,39,0,1,0,1,1,4
2016-05-13,21.5163157894737,82.0094736842105,147,89,12,31,34,0,2,1,2,2,4
2016-05-14,17.8273684210526,85.3978947368421,143,84,7,35,28,0,0,1,6,6,4
2016-05-15,17.3268421052632,57.3163157894737,153,93,5,40,35,0,0,0,2,2,4
2016-05-16,12.5557894736842,54.5189473684211,171,100,7,41,48,0,3,2,0,0,4
2016-05-17,17.6357894736842,51.3442105263158,149,99,4,30,31,0,2,0,0,0,4
2016-05-18,17.7852631578947,91.17,162,108,7,40,43,0,2,0,2,2,4
2016-05-19,15.4842105263158,89.1526315789474,163,107,5,44,39,0,4,2,1,1,4
2016-05-20,14.7147368421053,87.5447368421053,170,118,6,34,38,0,1,1,5,5,4
2016-05-21,17.4589473684211,78.76,139,90,5,35,31,0,1,0,3,3,4
2016-05-22,18.5036842105263,84.2763157894737,181,125,10,45,39,2,2,0,2,2,4
2016-05-23,15.1163157894737,82.8373684210526,145,100,4,32,24,1,2,1,0,0,4
2016-05-24,14.9126315789474,78.1231578947369,166,113,7,41,34,1,2,0,2,2,4
2016-05-25,20.1063157894737,62.4389473684211,153,101,5,41,31,1,2,0,4,4,4
2016-05-26,22.9257894736842,60.1531578947369,161,116,6,26,29,1,3,1,3,3,4
2016-05-27,23.9784210526316,64.1068421052632,155,111,8,26,24,0,2,0,1,1,4
2016-05-28,22.2763157894737,66.7221052631579,155,96,6,36,36,1,0,2,2,2,4
2016-05-29,23.9184210526316,65.4936842105263,163,106,3,33,31,0,1,2,0,0,4
2016-05-30,21.9168421052632,87.6652631578948,184,128,6,33,42,0,3,3,0,0,4
2016-05-31,23.4963157894737,84.8089473684211,185,124,5,45,40,1,0,0,2,2,4
2016-06-01,23.6494736842105,78.9315789473684,162,106,2,23,37,0,2,1,5,5,4
2016-06-02,24.3789473684211,75.49,161,102,5,31,36,0,0,1,2,2,4
2016-06-03,24.4052631578947,78.3289473684211,173,118,5,31,38,0,0,1,1,1,4
2016-06-04,25.5163157894737,74.6936842105263,162,115,6,40,37,1,2,0,0,0,4
2016-06-05,26.2942105263158,75.1589473684211,179,123,4,43,43,0,0,0,4,4,4
2016-06-06,25.5857894736842,78.2242105263158,190,130,8,40,41,0,2,1,3,3,4
2016-06-07,23.8194736842105,85.6215789473684,169,111,3,33,40,0,1,2,4,4,4
2016-06-08,22.3921052631579,64.0294736842105,167,107,7,33,37,0,2,0,2,2,4
2016-06-09,18.7078947368421,56.8115789473684,184,133,4,33,37,0,2,1,3,3,4
2016-06-10,20.3984210526316,56.5705263157895,168,119,7,35,30,1,2,1,2,2,4
2016-06-11,22.8947368421053,53.14,158,113,9,30,30,0,1,1,1,1,4
2016-06-12,26.8805263157895,66.5984210526316,164,109,7,43,38,1,3,0,1,1,4
2016-06-13,25.3984210526316,60.21,188,127,9,42,40,2,1,2,2,2,4
2016-06-14,22.0121052631579,49.9705263157895,183,134,6,32,30,2,0,1,2,2,4
2016-06-15,24.6563157894737,62.7263157894737,168,119,2,45,34,0,1,0,0,0,4
2016-06-16,26.0068421052632,78.841052631579,183,138,6,35,31,2,1,1,4,4,4
2016-06-17,26.4905263157895,71.4094736842105,162,112,8,39,30,0,1,1,5,5,4
2016-06-18,21.5742105263158,80.5184210526316,174,112,9,39,39,0,0,0,1,1,4
2016-06-19,20.1136842105263,55.3705263157895,147,92,9,33,28,1,2,3,1,1,4
2016-06-20,20.9957894736842,58.9252631578948,172,126,6,34,27,0,2,3,2,2,4
2016-06-21,24.0247368421053,52.9284210526316,152,94,4,33,25,1,0,1,2,2,4
2016-06-22,26.241052631579,62.6973684210526,184,121,4,44,43,0,1,1,4,4,4
2016-06-23,26.8573684210526,69.9026315789474,148,95,2,30,35,0,1,0,2,2,4
2016-06-24,26.0784210526316,73.2,176,124,4,37,32,0,2,3,3,3,4
2016-06-25,24.9231578947368,82.0405263157895,167,111,2,35,53,1,1,0,1,1,4
2016-06-26,23.4926315789474,80.8452631578947,162,109,3,34,34,0,0,0,0,0,4
2016-06-27,23.2657894736842,64.0536842105263,170,121,4,35,34,2,1,0,4,4,4
2016-06-28,25.5657894736842,72.5815789473684,197,137,3,45,45,2,0,1,1,1,4
2016-06-29,22.1368421052632,92.651052631579,177,105,11,41,47,0,2,0,1,1,4
2016-06-30,25.3884210526316,69.4852631578947,180,131,13,31,32,0,1,0,2,2,4
2016-07-01,25.7105263157895,74.1484210526316,144,90,10,35,38,0,2,0,0,0,4
2016-07-02,26.171052631579,76.9889473684211,167,109,6,31,41,0,0,2,0,0,4
2016-07-03,26.2615789473684,74.7826315789474,150,104,2,25,36,0,0,1,1,1,4
2016-07-04,22.8626315789474,86.1452631578947,175,114,8,49,37,0,1,0,3,3,4
2016-07-05,24.3147368421053,88.7752631578947,204,148,10,33,45,0,2,5,2,2,4
2016-07-06,27.9736842105263,73.2642105263158,197,141,8,42,43,0,0,0,1,1,4
2016-07-07,27.1936842105263,76.0421052631579,170,119,5,39,41,0,0,2,3,3,4
2016-07-08,27.2931578947368,69.7178947368421,166,122,9,39,41,0,1,0,0,0,4
2016-07-09,26.7894736842105,72.4778947368421,189,142,8,34,36,0,1,2,2,2,4
2016-07-10,26.2357894736842,72.7405263157895,183,132,3,31,40,1,1,0,5,5,4
2016-07-11,25.8515789473684,68.09,200,135,10,44,44,0,3,1,2,2,4
2016-07-12,26.0242105263158,74.1042105263158,228,164,12,54,37,3,4,2,1,1,4
2016-07-13,26.741052631579,75.3473684210526,176,128,4,39,34,1,5,0,3,3,4
2016-07-14,27.7131578947368,71.1778947368421,179,123,7,45,40,1,1,0,2,2,4
2016-07-15,28.8863157894737,67.0515789473684,159,110,12,40,42,1,1,1,2,2,4
2016-07-16,27.6447368421053,69.9642105263158,144,101,4,32,27,0,3,0,2,2,4
2016-07-17,24.981052631579,80.4731578947368,173,123,7,33,38,1,1,0,1,1,4
2016-07-18,26.1447368421053,77.7894736842105,227,167,9,38,36,0,0,1,2,2,4
2016-07-19,27.79,75.11,165,105,9,41,36,0,2,2,3,3,4
2016-07-20,26.6242105263158,71.1905263157895,171,119,5,36,39,1,0,0,1,1,4
2016-07-21,25.8989473684211,72.9526315789474,190,134,4,44,39,1,2,0,2,2,4
2016-07-22,26.5936842105263,67.8405263157895,176,123,7,32,31,0,0,1,2,2,4
2016-07-23,27.1547368421053,71.99,176,117,7,49,39,1,0,0,0,0,4
2016-07-24,28.2273684210526,71.7021052631579,199,132,9,34,48,2,1,0,4,4,4
2016-07-25,29.0636842105263,69.671052631579,188,126,5,37,41,1,1,1,3,3,4
2016-07-26,29.3526315789474,68.5836842105263,207,133,10,49,37,0,2,4,2,2,4
2016-07-27,29.1778947368421,70.9884210526316,188,134,5,41,35,0,1,2,1,1,4
2016-07-28,28.4994736842105,73.9952631578947,201,138,6,41,42,1,1,1,2,2,4
2016-07-29,29.2542105263158,64.0389473684211,170,113,4,40,44,1,1,0,3,3,4
2016-07-30,27.74,68.28,177,113,7,39,43,1,0,1,2,2,4
2016-07-31,28.4552631578947,69.8221052631579,190,143,11,47,45,0,1,2,2,2,4
2016-08-01,27.8331578947368,70.3052631578947,212,144,9,40,55,1,3,2,0,0,4
2016-08-02,27.1152631578947,76.5268421052632,191,141,8,36,40,0,1,1,3,3,4
2016-08-03,26.5831578947368,78.7863157894737,171,119,6,39,43,1,0,1,2,2,4
2016-08-04,24.8957894736842,77.6231578947369,169,119,10,46,42,2,2,1,2,2,4
2016-08-05,25.7805263157895,77.48,181,129,12,40,35,2,2,1,3,3,4
2016-08-06,26.5652631578947,80.5352631578947,188,136,5,32,42,0,2,1,2,2,4
2016-08-07,27.9221052631579,76.29,176,123,6,49,48,0,0,1,4,4,4
2016-08-08,25.4031578947368,79.5278947368421,184,134,8,45,33,1,1,2,1,1,4
2016-08-09,26.5263157894737,79.031052631579,189,133,6,44,43,1,0,0,4,4,4
2016-08-10,26.6236842105263,78.8457894736842,187,131,7,45,48,1,4,1,1,1,4
2016-08-11,27.4526315789474,72.5405263157895,178,132,4,44,37,0,1,0,1,1,4
2016-08-12,27.4689473684211,75.1826315789474,179,126,4,39,42,0,1,2,1,1,4
2016-08-13,28.3273684210526,76.1815789473684,174,114,6,27,30,1,0,0,3,3,4
2016-08-14,28.571052631579,73.76,160,119,5,28,27,0,1,1,0,0,4
2016-08-15,28.9515789473684,71.7689473684211,210,140,9,42,43,1,2,1,2,2,4
2016-08-16,28.9147368421053,69.5452631578947,199,140,8,46,38,0,2,0,4,4,4
2016-08-17,28.6742105263158,68.7905263157895,201,140,8,41,48,0,2,1,1,1,4
2016-08-18,28.6457894736842,68.9547368421053,169,108,5,40,42,1,1,2,6,6,4
2016-08-19,28.3189473684211,66.4157894736842,172,122,9,45,39,0,4,0,1,1,4
2016-08-20,26.8452631578947,76.1142105263158,155,103,4,38,38,0,1,0,2,2,4
2016-08-21,27.0657894736842,75.3868421052632,180,117,6,47,44,0,0,0,1,1,4
2016-08-22,26.4557894736842,70.9094736842105,168,111,11,33,35,0,0,2,3,3,4
2016-08-23,23.4563157894737,61.4594736842105,205,149,5,46,40,0,1,1,2,2,4
2016-08-24,23.7763157894737,64.61,187,129,6,37,39,1,2,0,2,2,4
2016-08-25,23.3457894736842,67.7563157894737,182,114,6,48,40,2,2,1,1,1,4
2016-08-26,26.3226315789474,68.0068421052632,186,120,4,41,42,3,0,0,3,3,4
2016-08-27,28.8068421052632,68.0863157894737,180,123,4,49,48,1,0,1,2,2,4
2016-08-28,27.8305263157895,70.9726315789474,183,126,9,38,42,0,1,1,4,4,4
2016-08-29,26.1505263157895,70.4094736842105,204,132,11,48,50,0,1,1,2,2,4
2016-08-30,25.3294736842105,66.061052631579,213,144,16,39,43,0,2,2,7,7,4
2016-08-31,26.4473684210526,65.8984210526316,175,116,9,50,30,1,3,3,1,1,4
2016-09-01,26.7668421052632,69.2005263157895,182,119,2,42,36,0,0,0,2,2,4
2016-09-02,27.1963157894737,70.8331578947368,167,111,9,44,41,0,1,1,1,1,4
2016-09-03,20.0447368421053,87.6463157894737,147,96,3,33,25,0,2,0,2,2,4
2016-09-04,20.8615789473684,78.6405263157895,187,127,5,34,41,0,1,2,1,1,4
2016-09-05,20.8926315789474,66.8842105263158,196,132,5,50,45,0,0,2,1,1,4
2016-09-06,22.3168421052632,63.8894736842105,208,159,4,45,45,0,2,1,1,1,4
2016-09-07,25.1889473684211,60.0684210526316,196,145,4,47,42,1,0,0,1,1,4
2016-09-08,26.7568421052632,63.5894736842105,181,128,5,38,33,0,1,2,3,3,4
2016-09-09,27.2115789473684,61.1389473684211,201,142,5,44,50,1,2,1,0,0,4
2016-09-10,27.68,64.3631578947369,164,109,5,39,30,0,1,2,3,3,4
2016-09-11,26.8236842105263,71.7415789473684,224,162,7,53,45,1,1,1,6,6,4
2016-09-12,26.0373684210526,67.4036842105263,211,145,9,41,47,0,0,3,2,2,4
2016-09-13,23.9052631578947,68.6326315789474,206,144,11,43,45,0,0,0,1,1,4
2016-09-14,24.371052631579,67.4847368421053,227,163,11,52,45,0,2,1,1,1,4
2016-09-15,24.9778947368421,64.11,228,152,6,58,51,0,1,0,3,3,4
2016-09-16,25.1957894736842,65.8663157894737,188,132,7,50,43,0,1,0,1,1,4
2016-09-17,23.0826315789474,73.9305263157895,193,132,6,49,49,0,1,1,2,2,4
2016-09-18,24.5352631578947,72.271052631579,197,130,8,38,43,1,0,2,2,2,4
2016-09-19,26.2268421052632,76.5584210526316,209,152,11,52,41,0,1,0,1,1,4
2016-09-20,23.3142105263158,85.7257894736842,210,149,6,43,47,0,2,1,4,4,4
2016-09-21,22.3273684210526,86.8547368421053,158,112,4,31,29,0,2,1,3,3,4
2016-09-22,22.0189473684211,90.9221052631579,209,147,8,50,47,1,1,1,4,4,4
2016-09-23,24.0626315789474,84.1473684210526,177,116,8,50,43,1,0,2,1,1,4
2016-09-24,22.8552631578947,82.2621052631579,157,110,6,35,33,0,2,0,1,1,4
2016-09-25,25.3873684210526,71.701052631579,187,126,7,40,44,0,0,0,0,0,4
2016-09-26,20.5894736842105,82.9789473684211,217,158,5,54,39,0,1,0,3,3,4
2016-09-27,21.2757894736842,81.0436842105263,222,164,7,39,38,1,0,1,3,3,4
2016-09-28,22.5605263157895,85.0473684210526,184,132,8,39,42,0,2,0,2,2,4
2016-09-29,22.6794736842105,81.1768421052632,198,143,8,37,39,1,2,2,1,1,4
2016-09-30,21.5031578947368,92.9089473684211,171,111,10,45,47,1,1,1,4,4,4
2016-10-01,22.3063157894737,89.0852631578948,184,122,10,39,37,1,1,0,2,2,4
2016-10-02,21.8005263157895,72.5131578947368,189,135,5,27,47,0,3,0,4,4,4
2016-10-03,20.8515789473684,76.4589473684211,223,157,5,44,58,0,2,2,3,3,4
2016-10-04,21.14,73.64,201,137,8,44,51,0,0,1,3,3,4
2016-10-05,19.6836842105263,72.5121052631579,174,114,7,45,39,1,3,0,6,6,4
2016-10-06,18.2147368421053,82.0189473684211,168,111,4,37,34,1,1,2,1,1,4
2016-10-07,18.4852631578947,90.0157894736842,176,125,5,46,41,0,2,0,0,0,4
2016-10-08,21.1815789473684,96.0189473684211,143,89,6,33,35,0,2,1,0,0,4
2016-10-09,16.89,94.4452631578947,158,110,2,27,31,1,1,0,0,0,4
2016-10-10,14.9978947368421,55.7326315789474,240,166,8,52,48,4,1,1,3,3,4
2016-10-11,12.3673684210526,67.2952631578947,202,128,10,40,52,1,0,1,3,3,4
2016-10-12,13.6121052631579,68.8926315789474,199,131,9,40,47,0,0,1,4,4,4
2016-10-13,15.6421052631579,77.3368421052632,150,105,6,27,27,1,0,2,1,1,4
2016-10-14,18.1194736842105,70.6389473684211,166,115,8,46,28,1,3,2,4,4,4
2016-10-15,15.59,71.4131578947368,158,110,8,28,24,0,0,1,1,1,4
2016-10-16,15.7857894736842,73.2436842105263,176,115,6,38,49,0,0,0,1,1,4
2016-10-17,18.6031578947368,75.8005263157895,182,123,4,40,47,2,1,2,0,0,4
2016-10-18,20.8231578947368,72.9331578947368,177,107,3,50,41,0,1,4,3,3,4
2016-10-19,21.9557894736842,73.7963157894737,164,115,4,27,40,0,0,1,6,6,4
2016-10-20,23.1447368421053,71.47,188,134,6,38,39,1,0,1,2,2,4
2016-10-21,22.1931578947368,72.9957894736842,175,122,11,45,37,1,1,0,4,4,4
2016-10-22,16.9621052631579,64.5515789473684,147,92,4,44,33,0,1,1,4,4,4
2016-10-23,10.5489473684211,55.9768421052632,161,106,8,35,35,0,1,0,3,3,4
2016-10-24,13.3873684210526,59.0057894736842,197,140,13,26,37,0,0,1,0,0,4
2016-10-25,15.7178947368421,58.6047368421053,194,144,6,39,38,2,2,2,4,4,4
2016-10-26,10.9905263157895,64.7036842105263,173,113,2,44,48,0,2,3,1,1,4
2016-10-27,12.7721052631579,63.9047368421053,170,108,8,30,44,0,0,3,2,2,4
2016-10-28,16.1657894736842,86.9973684210526,179,127,5,33,38,0,2,2,1,1,4
2016-10-29,15.8215789473684,67.1489473684211,191,121,10,51,39,1,1,0,1,1,4
2016-10-30,17.9010526315789,71.7626315789474,174,117,6,39,42,0,2,3,3,3,4
2016-10-31,19.9410526315789,66.2347368421053,193,129,9,50,43,1,0,0,3,3,4
2016-11-01,15.8157894736842,71.4142105263158,160,113,3,49,32,1,2,1,3,3,4
2016-11-02,14.0542105263158,76.921052631579,213,137,10,45,54,2,3,1,6,6,4
2016-11-03,18.5357894736842,76.7305263157895,180,110,14,61,48,0,1,0,1,1,4
2016-11-04,20.3242105263158,69.9442105263158,181,111,6,37,50,0,1,0,4,4,4
2016-11-05,11.9442105263158,65.0394736842105,161,105,8,42,45,0,3,1,1,1,4
2016-11-06,10.6952631578947,62.681052631579,184,123,6,47,42,3,2,0,0,0,4
2016-11-07,12.3836842105263,60.2926315789474,196,125,5,53,49,1,0,2,4,4,4
2016-11-08,9.09421052631579,59.6052631578947,184,118,5,49,44,0,2,1,2,2,4
2016-11-09,11.2389473684211,67.7852631578947,174,113,7,36,42,1,3,1,3,3,4
2016-11-10,11.1463157894737,64.5736842105263,169,120,11,42,40,0,0,0,1,1,4
2016-11-11,10.0547368421053,54.0768421052632,190,132,8,39,43,0,6,2,1,1,4
2016-11-12,11.7015789473684,50.6247368421053,160,105,9,38,36,0,0,1,1,1,4
2016-11-13,4.68894736842105,60.1836842105263,180,130,3,29,35,0,1,0,2,2,4
2016-11-14,7.45368421052632,64.2178947368421,186,125,6,42,46,0,0,1,2,2,4
2016-11-15,8.78736842105263,92.7742105263158,176,124,5,37,34,0,2,1,2,2,4
2016-11-16,9.80736842105263,66.9252631578947,168,116,10,40,32,0,2,0,1,1,4
2016-11-17,11.1652631578947,66.5584210526316,175,114,5,32,32,0,0,3,4,4,4
2016-11-18,11.4968421052632,65.2215789473684,171,119,2,32,44,1,2,1,1,1,4
2016-11-19,14.4294736842105,64.0231578947368,160,113,5,23,27,1,5,2,3,3,4
2016-11-20,11.9115789473684,44.5731578947369,185,120,4,44,45,1,3,0,2,2,4
2016-11-21,4.29315789473684,43.9247368421053,217,157,8,49,45,0,0,1,0,0,4
2016-11-22,4.70684210526316,38.32,181,125,8,42,41,0,2,0,1,1,4
2016-11-23,5.38157894736842,44.5921052631579,167,103,4,37,36,0,0,0,2,2,4
2016-11-24,7.05052631578947,56.7005263157895,114,71,1,34,26,1,1,0,0,0,4
2016-11-25,14.6389473684211,78.3715789473684,172,109,8,43,48,2,0,1,0,0,4
2016-11-26,15.9926315789474,70.7715789473684,168,111,2,41,39,0,2,0,2,2,4
2016-11-27,6.34947368421053,59.8821052631579,166,121,5,37,44,0,2,0,0,0,4
2016-11-28,5.67263157894737,59.1021052631579,202,141,9,39,29,2,0,1,0,0,4
2016-11-29,8.86,84.2478947368421,190,123,9,53,44,1,0,2,1,1,4
2016-11-30,18.9168421052632,86.7315789473684,178,109,11,44,45,0,1,0,1,1,4
2016-12-01,18.7457894736842,85.8347368421053,179,121,6,43,43,0,1,0,2,2,4
2016-12-02,9.13736842105263,57.4005263157895,175,123,8,44,36,2,1,0,1,1,4
2016-12-03,7.17789473684211,56.8157894736842,167,97,7,44,41,1,2,3,3,3,4
2016-12-04,6.27263157894737,60.2763157894737,177,120,15,43,32,2,1,2,0,0,4
2016-12-05,5.83684210526316,83.1957894736842,187,138,10,43,34,0,1,3,1,1,4
2016-12-06,9.76578947368421,78.9247368421053,178,119,3,54,58,0,0,1,1,1,4
2016-12-07,5.88736842105263,96.5431578947369,166,119,8,35,35,1,3,2,3,3,4
2016-12-08,8.94421052631579,78.9284210526316,174,110,2,41,40,0,1,0,5,5,4
2016-12-09,4.45526315789474,50.3394736842105,180,128,5,38,43,0,1,0,1,1,4
2016-12-10,-0.543684210526316,51.1963157894737,177,113,5,46,47,2,0,0,2,2,4
2016-12-11,-0.205263157894737,52.0526315789474,173,102,6,44,44,2,1,1,3,3,4
2016-12-12,1.64947368421053,70.6005263157895,184,134,6,36,42,3,2,0,1,1,4
2016-12-13,9.33526315789474,84.1442105263158,192,138,5,37,42,2,2,0,1,1,4
2016-12-14,7.11105263157895,94.2715789473684,171,115,9,40,37,1,3,0,1,1,4
2016-12-15,5.07789473684211,76.1152631578947,163,110,5,29,37,0,1,1,1,1,4
2016-12-16,-0.957368421052631,29.6631578947368,149,104,6,29,33,0,1,0,1,1,4
2016-12-17,-3.03736842105263,43.6515789473684,177,120,14,42,39,0,1,0,3,3,4
2016-12-18,6.14157894736842,99.2394736842105,180,119,8,43,37,1,0,0,3,3,4
2016-12-19,11.79,85.4889473684211,188,125,8,30,41,2,3,0,0,0,4
2016-12-20,1.36368421052632,69.66,161,107,4,32,31,0,0,1,3,3,4
2016-12-21,1.89526315789474,69.0757894736842,179,125,6,43,35,0,3,0,1,1,4
2016-12-22,5.96631578947368,49.6252631578947,183,126,4,40,34,0,0,3,2,2,4
2016-12-23,8.40894736842105,50.1405263157895,143,99,5,31,32,1,1,0,1,1,4
2016-12-24,5.19684210526316,62.9457894736842,151,97,8,35,38,0,0,0,5,5,4
2016-12-25,9.50736842105263,87.5221052631579,148,93,5,29,29,1,5,2,6,6,4
2016-12-26,11.1673684210526,71.8057894736842,182,132,10,45,34,0,2,0,0,0,4
2016-12-27,10.8447368421053,80.6536842105263,183,144,5,29,35,1,0,0,1,1,4
2016-12-28,11.75,95.7194736842105,230,155,6,58,56,0,1,0,1,1,4
2016-12-29,8.83947368421053,54.7163157894737,192,131,4,40,42,1,0,0,0,0,4
2016-12-30,9.03473684210526,46.7036842105263,193,126,2,50,46,1,3,1,1,1,4
2016-12-31,2.07842105263158,50.2715789473684,163,109,6,47,39,0,3,2,1,1,4
2017-01-01,3.00894736842105,59.3594736842105,205,131,9,51,53,0,1,1,1,1,4
2017-01-02,7.50789473684211,100.007368421053,205,142,6,35,41,0,1,0,5,5,4
2017-01-03,8.62789473684211,96.9847368421053,247,165,6,69,58,0,1,2,3,3,4
2017-01-04,10.4889473684211,99.8547368421053,191,129,7,49,41,1,2,1,1,1,4
2017-01-05,7.67,58.85,189,134,10,52,43,1,0,1,3,3,4
2017-01-06,2.25421052631579,55.8131578947369,159,102,4,40,33,1,0,0,1,1,4
2017-01-07,1.16894736842105,78.6778947368421,107,64,6,34,25,0,1,0,1,1,4
2017-01-08,-6.30947368421053,72.3347368421053,139,97,7,35,34,0,1,1,1,1,4
2017-01-09,-7.96315789473684,53.4921052631579,174,115,6,39,43,1,2,0,2,2,4
2017-01-10,-6.75842105263158,64.0852631578947,200,135,5,48,51,0,1,2,4,4,4
2017-01-11,1.24157894736842,82.1268421052632,190,131,10,35,39,0,2,1,2,2,4
2017-01-12,8.84736842105263,99.9721052631579,195,124,11,47,37,1,0,2,0,0,4
2017-01-13,15.4405263157895,73.3015789473684,197,134,10,39,46,1,1,1,3,3,4
2017-01-14,14.8526315789474,64.4489473684211,164,116,8,31,34,0,2,0,1,1,4
2017-01-15,6.68421052631579,76.8615789473684,153,107,6,40,30,1,0,0,2,2,4
2017-01-16,9.67368421052632,67.7563157894737,208,140,5,52,48,0,2,3,5,5,4
2017-01-17,8.24789473684211,68.25,207,146,1,50,45,1,1,3,1,1,4
2017-01-18,12.5784210526316,96.4026315789474,223,159,11,53,56,0,3,0,3,3,4
2017-01-19,11.2936842105263,61.7284210526316,178,119,9,37,34,1,0,0,6,6,4
2017-01-20,9.52157894736842,70.5321052631579,174,116,9,48,42,1,1,2,3,3,4
2017-01-21,11.1989473684211,93.1684210526316,174,120,5,52,46,2,1,1,1,1,4
2017-01-22,11.3663157894737,99.2231578947369,153,95,7,44,39,1,1,1,2,2,4
2017-01-23,11.5268421052632,97.8194736842105,206,142,5,33,37,0,0,3,3,3,4
2017-01-24,10.0115789473684,77.6484210526316,176,119,1,32,53,0,4,0,2,2,4
2017-01-25,9.17578947368421,65.1489473684211,154,92,6,39,45,0,3,1,2,2,4
2017-01-26,12.2110526315789,60.8968421052632,188,130,6,33,44,0,2,1,3,3,4
2017-01-27,10.5368421052632,46.4926315789474,175,118,5,33,46,0,2,3,1,1,4
2017-01-28,3.63052631578947,55.1078947368421,163,109,10,44,33,0,0,0,1,1,4
2017-01-29,4.30052631578947,48.6921052631579,165,108,5,37,36,1,2,0,3,3,4
2017-01-30,4.62052631578947,53.4968421052632,201,142,6,41,40,0,1,0,0,0,4
2017-01-31,2.21263157894737,44.9457894736842,174,115,7,36,46,0,4,0,5,5,4
2017-02-01,10.0515789473684,51.4073684210526,195,132,4,40,42,1,1,2,2,2,4
2017-02-02,11.4268421052632,56.0805263157895,173,112,4,43,42,0,0,0,2,2,4
2017-02-03,9.12052631578947,55.0705263157895,170,117,9,36,33,0,0,0,0,0,4
2017-02-04,0.649473684210526,60.6063157894737,165,105,11,41,33,0,2,1,2,2,4
2017-02-05,1.25578947368421,40.8078947368421,158,111,13,36,33,0,3,0,1,1,4
2017-02-06,6.95684210526316,54.6557894736842,196,127,9,48,46,0,3,0,3,3,4
2017-02-07,10.0794736842105,58.9457894736842,185,130,6,39,39,0,1,3,2,2,4
2017-02-08,16.0784210526316,75.2268421052632,195,120,10,50,40,2,2,2,1,1,4
2017-02-09,16.3878947368421,69.97,184,123,7,40,44,2,1,0,3,3,4
2017-02-10,3.59052631578947,40.9094736842105,196,127,9,43,37,0,1,1,2,2,4
2017-02-11,3.76263157894737,44.6147368421053,169,109,6,38,35,1,0,1,3,3,4
2017-02-12,14.2573684210526,60.3589473684211,194,130,5,35,36,0,2,0,1,1,4
2017-02-13,17.1994736842105,54.2989473684211,196,127,9,46,41,1,1,1,3,3,4
2017-02-14,6.79473684210526,32.1852631578947,209,141,9,40,42,2,3,2,3,3,4
2017-02-15,8.38736842105263,54.7594736842105,174,121,5,43,42,0,2,0,3,3,4
2017-02-16,6.41736842105263,53.9947368421053,185,126,6,33,29,0,0,0,0,0,4
2017-02-17,5.14157894736842,40.9536842105263,200,143,8,45,44,2,2,3,5,5,4
2017-02-18,10.0463157894737,44.871052631579,177,120,9,37,36,0,0,2,2,2,4
2017-02-19,12.9,50.4221052631579,183,119,8,41,37,0,1,1,1,1,4
2017-02-20,13.7210526315789,57.23,186,130,8,36,39,0,0,0,1,1,4
2017-02-21,13.4694736842105,49.2668421052632,196,136,6,41,40,3,1,1,0,0,4
2017-02-22,11.6963157894737,61.0773684210526,181,113,9,46,43,0,0,2,2,2,4
2017-02-23,15.1194736842105,74.1805263157895,168,96,8,42,48,1,0,0,2,2,4
2017-02-24,15.9515789473684,67.9389473684211,165,108,4,42,34,0,1,0,3,3,4
2017-02-25,17.4794736842105,73.5326315789474,173,120,5,48,46,1,5,0,2,2,4
2017-02-26,14.1089473684211,46.4473684210526,183,124,8,39,40,0,1,2,6,6,4
2017-02-27,6.50578947368421,41.0063157894737,215,147,4,36,45,1,0,1,6,6,4
2017-02-28,10.3957894736842,53.31,179,126,5,29,36,0,0,1,0,0,4
